horizon,target,feature,mean_ic,icir,t_nw,hit_rate,n_days
21,vol_scaled,ret_5,-0.004322587643985886,-0.45722140865000305,-0.8558727809007708,0.4756902027852431,4093
21,vol_scaled,ret_10,-0.0022421979838475217,-0.23401699514620886,-0.3281810671447128,0.49401417053505986,4093
21,vol_scaled,ret_21,-0.003592029120038074,-0.3614949149347691,-0.4044648427710235,0.5094063034449059,4093
21,vol_scaled,ret_63,0.005088216181755617,0.46722437946762274,0.5040471647772166,0.5305418719211823,4060
21,vol_scaled,ret_126,0.009575488033844162,0.831239352193669,0.9552678694846333,0.5424068051038279,3997
21,vol_scaled,ret_252,0.019776969525554796,1.5759909645792178,1.589958591297765,0.5641952983725136,3871
21,vol_scaled,mom_12_1,0.020436052665776992,1.6770821912949128,1.7033891111271156,0.5623869801084991,3871
21,vol_scaled,mom_6_1,0.006248427792313045,0.5703479832967443,0.649468952208176,0.5313985489116838,3997
21,vol_scaled,vol_10,-0.022909513642873962,-1.943029268907961,-1.96902049338164,0.4468604935255314,4093
21,vol_scaled,vol_21,-0.027903438765821485,-2.2154255674609336,-2.1534861844779254,0.44050818470559494,4093
21,vol_scaled,vol_63,-0.03445421230172424,-2.5158613757512667,-2.430817767054966,0.43122404104568773,4093
21,vol_scaled,vol_ratio,0.00715264089706347,1.0466921276014693,1.5525259297402778,0.5262643537747373,4093
21,vol_scaled,parkinson_vol,-0.025568886973098143,-1.9164101513321967,-1.8519204623222152,0.4502809675054972,4093
21,vol_scaled,downside_vol,-0.034246926512359034,-2.724960636934381,-2.810950826134665,0.41203931203931204,4070
21,vol_scaled,ret_skew,-0.008242688240606524,-1.3029793755200052,-1.349464115004934,0.46958221353530416,4093
21,vol_scaled,ret_kurt,-0.008777939408078217,-1.3492154880865983,-1.4616167163133558,0.45516735890544835,4093
21,vol_scaled,px_to_ma_10,-0.004268420964620127,-0.44908321761534814,-0.731720852260427,0.48497434644515025,4093
21,vol_scaled,px_to_ma_21,-0.002943741113609343,-0.3004193953338814,-0.37241546613574716,0.49572440752504277,4093
21,vol_scaled,px_to_ma_50,-0.0022955796025602394,-0.22718749416458953,-0.24582995593998652,0.5140483752748595,4093
21,vol_scaled,px_to_ma_200,0.012170237744489403,1.0075582393432472,1.1339761968537736,0.5485714285714286,4025
21,vol_scaled,ma_cross,0.012062557510475089,0.9920334396931839,1.111945169869587,0.5478260869565217,4025
21,vol_scaled,dist_52w_high,0.02212309574968006,1.7839779223044598,1.9250067508409752,0.5517835178351783,4065
21,vol_scaled,dist_52w_low,0.003951146854838538,0.36600806647072975,0.37329305576478355,0.5276752767527675,4065
21,vol_scaled,bollinger_z,-0.005435986607354887,-0.5788457866417871,-0.7795127417876786,0.48741754214512584,4093
21,vol_scaled,rsi_14,-0.0012192360880892007,-0.12121469635750821,-0.14276438421574048,0.5118494991448815,4093
21,vol_scaled,macd_norm,-0.002376904807878937,-0.22995843847279462,-0.245059046391171,0.5155142926948448,4093
21,vol_scaled,macd_hist,-0.0018288560082432349,-0.19618756441249274,-0.2672503247174959,0.490589098020044,4091
21,vol_scaled,log_dollar_volume,-0.02563513650120238,-3.6915002168675044,-3.59575579142585,0.38993403371610064,4093
21,vol_scaled,dv_trend,-0.005668537783734398,-0.9573955627760323,-1.3929977525105144,0.4932812118250672,4093
21,vol_scaled,volume_ratio,-0.0017754050125762812,-0.30890043659713795,-0.538547006530598,0.4935255313950647,4093
21,vol_scaled,amihud_illiq,0.009929500521990127,1.2499128173085094,1.2300739431208803,0.5309064256046909,4093
21,vol_scaled,beta_63,-0.024660108192069527,-1.7335677865119212,-1.6354377463577714,0.46396286342536036,4093
21,vol_scaled,alpha_63,0.01083286143100162,1.0005418747332395,1.0713706269553525,0.539701930124603,4093
21,vol_scaled,idio_vol_63,-0.03290741961915439,-2.705550443846442,-2.6935860084809384,0.4164410534088112,4063
21,vol_scaled,corr_mkt_63,0.0065589615773653,0.5259561077392176,0.5176314697461983,0.5250427559247496,4093
21,beta_neutral,ret_1,-0.002961544599859783,-0.3178969572019145,-1.2874669211143248,0.4876618617151234,4093
21,beta_neutral,ret_5,-0.004708364232375629,-0.49716339049953046,-0.9488015268105325,0.4732470070852675,4093
